OBJECTID,RAIN_ID,DATE,VILLAGE,MOO,TAMBON,DISTRICT,PROVINCE,REGION,UTM_E,UTM_N,ZONE,RAIN_24_HR,RAIN_3_DAY,WEATHER
4249,9613,24/11/2021 0:00,น้อยป่าแฝก,6,ห้วยขมิ้น,ด่านช้าง,สุพรรณบุรี,ภาคกลาง,567099,1651968,47,0,0,ท้องฟ้าครึ้ม ไม่มีฝนตก
4250,10169,5/12/2021 0:00,  ยอดน้ำ,7,เขาน้อย,สิชล,นครศรีธรรมราช,ภาคใต้,580123,987438,47,0,0,ท้องฟ้าโปร่ง อากาศเย็น
4251,10168,5/12/2021 0:00,โป่งน้ำร้อน,1,โป่งน้ำร้อน,คลองลาน,กำแพงเพชร,ภาคเหนือ,532306,1805478,47,0,0,ท้องฟ้าโปร่ง อากาศเย็น
4252,10167,5/12/2021 0:00,งามตะโก,10,วังโป่ง,วังโป่ง,เพชรบูรณ์,ภาคเหนือ,696532,1811176,47,0,0,ท้องฟ้าโปร่ง อากาศเย็น
4253,9349,19/11/2021 0:00,เกาะลอย,3,สะตอ,เขาสมิง,ตราด,ภาคตะวันออก,874017,1390242,47,0,0,ท้องฟ้าโปร่ง อากาศเย็น
4254,10165,5/12/2021 0:00,หน่วยพิทักษ์ป่าปางมะผ้า, ,ปางมะผ้า,ปางมะผ้า,แม่ฮ่องสอน,ภาคเหนือ,421304,2157431,47,0,0,ท้องฟ้าโปร่ง อากาศหนาว
4255,10164,5/12/2021 0:00,หินแตก,1,แม่สลองใน,แม่ฟ้าหลวง,เชียงราย,ภาคเหนือ,567771,2239426,47,0,0,ท้องฟ้าโปร่ง อากาศหนาว
4256,10163,5/12/2021 0:00,   นาอุ่นนอก,6, หัวทุ่ง, ลอง, แพร่,ภาคเหนือ,581493,1995887,47,0,0,ท้องฟ้าโปร่ง อากาศหนาว
4257,10162,5/12/2021 0:00,ใหม่คลองอังวะ,3,แก่นมะกรูด,บ้านไร่,อุทัยธานี,ภาคเหนือ,530794,1676459,47,0,0,ท้องฟ้าโปร่ง อากาศหนาว
4258,9618,24/11/2021 0:00,อีต่อง,1,ปิล๊อก,ทองผาภูมิ,กาญจนบุรี,ภาคกลาง,432072,1622983,47,0,0,อากาศหนาว มีลมพัดแรง ไม่มีฝนตก
4259,3460,30/7/2021 0:00,วังแขม,7,นิยมชัย,สระโบสถ์,ลพบุรี,ภาคกลาง,701134,1680148,47,0,0,ท้องฟ้ามืดครึ้ม ไม่มีฝนตก
4260,1814,23/6/2021 0:00,โท้งสาแล,7,นาปู่ป้อม,ปางมะผ้า,แม่ฮ่องสอน,ภาคเหนือ,407170,2163115,47,0,0,ท้องฟ้าโปร่ง ไม่มีฝนตก
4261,1815,23/6/2021 0:00,พลำ,6,ป่าเลา,เมือง,เพชรบูรณ์,ภาคเหนือ,724958,1816332,47,0,0,ท้องฟ้าโปร่ง อากาศร้อน
4262,1816,23/6/2021 0:00,แจ่มหลวง,6,แจ่มหลวง,กัลยาณิวัฒนา,เชียงใหม่,ภาคเหนือ,424227,2103195,47,0,0,ท้องฟ้าครึ้ม มีเมฆมาก
4263,1817,23/6/2021 0:00,ยาง,12,แม่งอน,ฝาง,เชียงใหม่,ภาคเหนือ,509922,2189730,47,0,0,ท้องฟ้าโปร่ง อากาศร้อน
4264,1810,23/6/2021 0:00,ห้วยเขียดแห้ง,5,แจ่มหลวง,กัลยาณิวัฒนา,เชียงใหม่,ภาคเหนือ,424227,2103195,47,0,0,วัดปริมาณน้ำฝนได้ 0.1 มม.
4265,1811,23/6/2021 0:00,ศรีบังวัน,8,โรงช้าง,ป่าแดด,เชียงราย,ภาคเหนือ,600643,2156048,47,0,0,ท้องฟ้าโปร่ง ไม่มีฝนตก
4266,1812,23/6/2021 0:00,แม่คะ,1,แม่คะ,ฝาง,เชียงใหม่,ภาคเหนือ,520888,2194853,47,0,0,ท้องฟ้าครึ้ม มีเมฆมาก
4267,1813,23/6/2021 0:00,ปากรอง,3,ชาติตระการ,ชาติตระการ,พิษณุโลก,ภาคเหนือ,677445,1913970,47,0,0,ท้องฟ้าโปร่ง ไม่มีฝนตก
4268,14880,26/3/2022 0:00,  นิคมผัง1,10,จ.ป.ร.,กระบุรี,ระนอง,ภาคใต้,485143,1180563,47,50,0,วัดปริมาณน้ำฝนได้ 50 มม.
4269,1963,26/6/2021 0:00,เฉลิมพร,5,ห้วยสัตว์ใหญ่,หัวหิน,ประจวบคีรีขันธ์,ภาคกลาง,560457,1384113,47,0,0,ท้องฟ้าโปร่ง อากาศร้อน
4270,14882,26/3/2022 0:00,ห้วยน้ำแก้ว,6,หน้าเขา,เขาพนม,กระบี่,ภาคใต้,492306,919606,47,20,0,วัดปริมาณน้ำฝนได้ 20 มม.
4271,14883,26/3/2022 0:00, นิคมผัง2,2,จ.ป.ร.,กระบุรี,ระนอง,ภาคใต้,485143,1180563,47,20,0,วัดปริมาณน้ำฝนได้ 20 มม.
4272,1818,23/6/2021 0:00,ท่าเรือ,6,นางพญา,ท่าปลา,อุตรดิตถ์,ภาคเหนือ,648886,1985204,47,0,0,ท้องฟ้าโปร่ง อากาศร้อน
4273,1819,23/6/2021 0:00,ทรายงาม,10,น้ำหมัน,ท่าปลา,อุตรดิตถ์,ภาคเหนือ,637358,1976685,47,0,0,ท้องฟ้ามีเมฆ ไม่มีฝนตก
4274,14886,26/3/2022 0:00,ค่ายรวมมิตร,8,ทุ่งนุ้ย,ควนกาหลง,สตูล,ภาคใต้,624867,762947,47,0,0,ท้องฟ้าโปร่ง ไม่มีฝนตก
4275,14887,26/3/2022 0:00,บางส้าน,2,หน้าเขา,เขาพนม,กระบี่,ภาคใต้,498068,918140,47,0,0,ท้องฟ้าโปร่ง ไม่มีฝนตก
4276,12085,19/1/2022 0:00,คลองไม้เลี้ยง,10,วังทอง,วังสมบูรณ์,สระแก้ว,ภาคตะวันออก,836561,1470822,47,0,0,ท้องฟ้าโปร่ง อากาศเย็น
4277,12082,19/1/2022 0:00,ไร่วรรณ,6,ตะปอน,ขลุง,จันทบุรี,ภาคตะวันออก,844744,1384243,47,0,0,ท้องฟ้าโปร่ง อากาศเย็น
4278,12083,19/1/2022 0:00,โป่งเจริญ,12,ท่ากระดาน,สนามชัยเขต,ฉะเชิงเทรา,ภาคตะวันออก,792227,1504540,47,0,0,ท้องฟ้าโปร่ง อากาศเย็น
4279,13719,26/2/2022 0:00,ดงป่าเปือย,9,ทุ่งพระ,คอนสาร,ชัยภูมิ,ภาคตะวันออกเฉียงเหนือ,805387,1842137,0,0,0,ท้องฟ้าโปร่ง อากาศเย็น
4280,9247,17/11/2021 0:00,หนองไม้หอม,5,ช้างทูน,บ่อไร่,ตราด,ภาคตะวันออก,879719,1401953,47,0,0,ท้องฟ้าโปร่ง มีแดดออก
4281,12080,19/1/2022 0:00,  เขาใหญ่,4,พลวงทอง,บ่อทอง,ชลบุรี,ภาคตะวันออก,785913,1465031,47,0,0,ท้องฟ้าโปร่ง อากาศเย็น
4282,13718,26/2/2022 0:00,คลองเพลิน,9,ร่อนทอง,บางสะพาน,ประจวบคีรีขันธ์,ภาคกลาง,542524,1251673,47,0,0,ท้องฟ้าโปร่ง อากาศเย็น
4283,12081,19/1/2022 0:00,เนินดินแดง,6,วังหว้า,แกลง,ระยอง,ภาคตะวันออก,776163,1419252,47,0,0,ท้องฟ้าโปร่ง อากาศเย็น
4284,14080,7/3/2022 0:00, นิคมผัง2,2,จ.ป.ร.,กระบุรี,ระนอง,ภาคใต้,485143,1180563,47,0,0,ท้องฟ้าโปร่ง ไม่มีฝนตก
4285,4952,29/8/2021 0:00,ปากพลวง,2,พลวง,เขาคิชฌกูฏ ,จันทบุรี,ภาคตะวันออก,839790,1415693,47,0,0,ท้องฟ้าแจ่มใส ไม่มีฝนตก
4286,14082,7/3/2022 0:00,หนองไม้หอม,5,ช้างทูน,บ่อไร่,ตราด,ภาคตะวันออก,879719,1401953,47,25,0,วัดปริมาณน้ำฝนได้ 25 มม.
4287,14083,7/3/2022 0:00,  คอแล,4,หนองบอน,บ่อไร่,ตราด,ภาคตะวันออก,877177,1398849,47,20,0,วัดปริมาณน้ำฝนได้ 20 มม.
4288,14084,7/3/2022 0:00,เขาใหญ่,4,พลวงทอง,บ่อทอง,ชลบุรี,ภาคตะวันออก,779811,1463539,47,19,0,วัดปริมาณน้ำฝนได้ 19 มม.
4289,14085,7/3/2022 0:00,คลองจระเข้,2,ทุ่งมหาเจริญ,วังน้ำเย็น,สระแก้ว,ภาคตะวันออก,827232,1487741,47,0,0,ท้องฟ้าโปร่ง อากาศร้อน
4290,14086,7/3/2022 0:00,คลองมะไฟ,10,แก่งดินสอ,นาดี,ปราจีนบุรี,ภาคตะวันออก,815762,1553116,47,0,0,ท้องฟ้าโปร่ง อากาศร้อน
4291,4953,29/8/2021 0:00,บ่อเวฬุ,2,บ่อเวฬุ,ขลุง,จันทบุรี,ภาคตะวันออก,860529,1403636,47,0,0,ท้องฟ้าแจ่มใส ไม่มีฝนตก
4292,14088,7/3/2022 0:00,ละว้าวังควาย,4,วังยาว,ด่านช้าง,สุพรรณบุรี,ภาคกลาง,543190,1641924,47,0,0, ท้องฟ้าครึ้ม ไม่มีฝนตก
4293,14089,7/3/2022 0:00,พุน้ำร้อน,4,บ้านบึง,บ้านคา,ราชบุรี,ภาคกลาง,546520,1464710,47,0,0,ท้องฟ้าโปร่ง ไม่มีฝนตก
4294,4950,29/8/2021 0:00,ซึ้งบน,4,ซึ้ง,ขลุง,จันทบุรี,ภาคตะวันออก,852808,1379919,47,0,0,ท้องฟ้าครึ้ม มีเมฆมาก
4295,9630,25/11/2021 0:00,   นาอุ่นนอก,6, หัวทุ่ง, ลอง, แพร่,ภาคเหนือ,581493,1995887,47,0,0,ท้องฟ้าโปร่ง อากาศเย็น
4296,1609,18/6/2021 0:00,แม่สลิดหลวง,2,แม่สอง,ท่าสองยาง,ตาก,ภาคเหนือ,400971,1927283,47,0,0,ท้องฟ้าโปร่ง ไม่มีฝนตก
4297,1608,18/6/2021 0:00,นาคา,4,หนองแดง,แม่จริม,น่าน,ภาคเหนือ,711712,2069661,47,0,0,ท้องฟ้าครึ้ม ไม่มีฝนตก
4298,12489,29/1/2022 0:00,ผาแดง,3,สังคม,สังคม,หนองคาย,ภาคตะวันออกเฉียงเหนือ,843046,2004182,47,0,0,ท้องฟ้าโปร่ง อากาศเย็น
4299,4951,29/8/2021 0:00,บุพราหมณ์,3,บุพราหมณ์,นาดี,ปราจีนบุรี,ภาคตะวันออก,810308,1579969,47,0,0,ท้องฟ้าครึ้ม มีเมฆมาก
4300,3229,25/7/2021 0:00,พุหวาย,4,นิคมกระเสียว,ด่านช้าง,สุพรรณบุรี,ภาคกลาง,561124,1641769,47,0,0,ท้องฟ้าครึ้ม ไม่มีฝนตก
4301,3228,25/7/2021 0:00,ชะอม,2,ชะอม,แก่งคอย,สระบุรี,ภาคกลาง,726991,1593848,47,0,0, ท้องฟ้าครึ้ม มีฝนตกปรอยๆ
4302,1979,27/6/2021 0:00,  ร่องขุนเหนือ,9,บ้านตาล,ขุ่นตาล,เชียงราย,ภาคเหนือ,633648,2196571,47,0,0,ท้องฟ้าแจ่มใส อากาศดี
